Date,Area Name,Electric,Plug-In Hybrid*,Hybrid,All Hybrids,Gas,Diesel,Electric: Difference,Plug-In Hybrid*: Difference,Hybrid: Difference,All Hybrids: Difference,Gas: Difference,Diesel: Difference,Year,Month
2019-09-01 00:00:00,Scotland County,2,4,174,178,24319,894,0,0,-3,-3,-60,15,2019,09
2019-09-01 00:00:00,Washington County,,1,52,53,9208,648,,0,0,0,-60,4,2019,09
2019-09-01 00:00:00,Watauga County,38,30,578,608,36014,2873,3,0,2,2,-112,2,2019,09
2021-11-30 00:00:00,Alamance County,238,146,2151,2297,133478,7425,8,3,42,45,-84,14,2021,11
2021-11-30 00:00:00,Anson County,2,,97,97,18837,1568,0,,0,0,-92,8,2021,11
2021-11-30 00:00:00,Beaufort County,39,18,515,533,40271,3410,-1,0,4,4,-104,-15,2021,11
2021-11-30 00:00:00,Catawba County,169,139,1860,1999,138790,10133,1,7,20,27,-278,-30,2021,11
2021-11-30 00:00:00,Duplin County,17,18,332,350,45524,4058,0,1,9,10,-162,-19,2021,11
2021-11-30 00:00:00,Edgecombe County,24,15,253,268,37202,1738,0,1,2,3,11,13,2021,11
2021-11-30 00:00:00,Graham County,2,5,53,58,6940,786,0,0,2,2,-44,3,2021,11
2021-11-30 00:00:00,Granville County,64,42,620,662,50112,2831,0,1,2,3,7,17,2021,11
2021-11-30 00:00:00,Lee County,69,60,774,834,47389,2987,2,3,4,7,-66,21,2021,11
2021-11-30 00:00:00,Moore County,256,135,2048,2183,85373,12624,8,11,27,38,32,-18,2021,11
2021-11-30 00:00:00,New Hanover County,602,286,3738,4024,159242,7657,14,14,14,28,2,56,2021,11
2021-11-30 00:00:00,Northampton County,4,4,112,116,16881,1421,0,0,-2,-2,-10,-2,2021,11
2021-11-30 00:00:00,Person County,22,16,391,407,37506,2518,0,0,-5,-5,-76,15,2021,11
2021-11-30 00:00:00,Swain County,13,9,178,187,13668,1447,0,0,8,8,9,-4,2021,11
2021-11-30 00:00:00,Vance County,24,16,328,344,35040,1855,1,0,-3,-3,-94,1,2021,11
2021-11-30 00:00:00,Warren County,15,16,143,159,16798,1081,-1,1,-1,0,-23,6,2021,11
2021-11-30 00:00:00,Washington County,2,3,56,59,9436,698,0,0,1,1,24,10,2021,11
2018-10-01 00:00:00,Alleghany County,2,3,87,90,10558,1256,0,0,0,0,35,0,2018,10
2018-10-01 00:00:00,Caldwell County,20,29,560,589,67836,4576,0,4,3,7,197,8,2018,10
2018-10-01 00:00:00,Chatham County,134,121,1896,2017,60032,3929,7,4,18,22,236,11,2018,10
2018-10-01 00:00:00,Chowan County,5,3,119,122,11119,930,0,0,3,3,48,0,2018,10
2018-10-01 00:00:00,Cleveland County,9,19,570,589,77074,4809,1,0,10,10,164,33,2018,10
2018-10-01 00:00:00,Forsyth County,139,171,4430,4601,263433,13002,10,7,48,55,498,46,2018,10
2018-10-01 00:00:00,Harnett County,21,52,946,998,86147,5184,3,2,-4,-2,248,39,2018,10
2018-10-01 00:00:00,Henderson County,48,102,1777,1879,92032,5707,1,3,5,8,306,0,2018,10
2018-10-01 00:00:00,Hertford County,,1,85,86,16548,1353,,0,-1,-1,114,-5,2018,10
2018-10-01 00:00:00,Jackson County,10,34,378,412,28893,2416,1,2,3,5,108,25,2018,10
2018-10-01 00:00:00,Orange County,360,336,4773,5109,88768,3693,25,5,49,54,160,16,2018,10
2018-10-01 00:00:00,Perquimans County,1,5,138,143,10898,898,-1,1,0,1,12,-6,2018,10
2018-10-01 00:00:00,Scotland County,1,2,167,169,24016,849,0,0,5,5,287,5,2018,10
2018-10-01 00:00:00,Vance County,8,7,215,222,34344,1567,-1,0,-7,-7,111,13,2018,10
2018-10-01 00:00:00,Warren County,7,7,107,114,16258,895,1,0,-2,-2,41,4,2018,10
2018-10-01 00:00:00,Watauga County,19,25,527,552,35541,2745,1,0,7,7,143,14,2018,10
2020-04-01 00:00:00,Alleghany County,3,3,94,97,10687,1285,0,0,-2,-2,-160,-27,2020,04
2020-04-01 00:00:00,Brunswick County,119,107,1998,2105,115352,5037,-3,3,-14,-11,-1295,-58,2020,04
2020-04-01 00:00:00,Burke County,33,37,713,750,73450,4399,0,2,-9,-7,-648,23,2020,04
2020-04-01 00:00:00,Caldwell County,28,36,592,628,71185,4836,1,1,-13,-12,-567,4,2020,04
2020-04-01 00:00:00,Carteret County,57,46,786,832,58295,3857,-1,-1,-5,-6,-841,-37,2020,04
2020-04-01 00:00:00,Davie County,28,23,470,493,38942,3142,0,-3,-10,-13,-336,-23,2020,04
2020-04-01 00:00:00,Greene County,2,2,113,115,14716,1076,1,0,-6,-6,-242,-5,2020,04
2020-04-01 00:00:00,Halifax County,9,8,269,277,42314,2034,0,0,-1,-1,-546,-16,2020,04
2020-04-01 00:00:00,Hyde County,4,,28,28,3631,512,-1,,0,0,-54,3,2020,04
2020-04-01 00:00:00,Iredell County,195,126,1933,2059,148002,10112,9,-3,-9,-12,-1466,-83,2020,04
2020-04-01 00:00:00,Mecklenburg County,2046,1147,14432,15579,723483,32461,71,-6,-222,-228,-16558,-326,2020,04
2020-04-01 00:00:00,Nash County,29,25,613,638,76621,5282,1,-3,-8,-11,-838,19,2020,04
2020-04-01 00:00:00,Pasquotank County,12,18,301,319,29547,1821,1,0,1,1,-344,-26,2020,04
2020-04-01 00:00:00,Washington County,,2,52,54,9114,622,,0,-2,-2,-150,-6,2020,04
2020-04-01 00:00:00,Watauga County,45,30,595,625,35516,2885,3,0,-4,-4,-681,-45,2020,04
2020-05-01 00:00:00,Brunswick County,115,105,1965,2070,114761,4945,-4,-2,-33,-35,-591,-92,2020,05
2020-05-01 00:00:00,Caswell County,2,6,166,172,20719,1304,0,0,-3,-3,-152,-14,2020,05
2020-05-01 00:00:00,Hoke County,14,18,364,382,37504,2056,0,-2,-5,-7,-185,1,2020,05
2020-05-01 00:00:00,Iredell County,194,127,1957,2084,147222,10099,-1,1,24,25,-780,-13,2020,05
2020-05-01 00:00:00,Jones County,2,3,53,56,8306,613,0,0,-3,-3,-60,-3,2020,05
2020-05-01 00:00:00,Lincoln County,66,65,786,851,72262,5192,0,1,-14,-13,-416,-14,2020,05
2020-05-01 00:00:00,Mecklenburg County,2050,1139,14075,15214,714533,32382,4,-8,-357,-365,-8950,-79,2020,05
2020-05-01 00:00:00,Pitt County,94,71,1570,1641,111195,5110,-1,-4,-19,-23,-264,-29,2020,05
2020-05-01 00:00:00,Polk County,14,17,367,384,17755,1685,0,0,-9,-9,-152,28,2020,05
2020-05-01 00:00:00,Randolph County,39,65,1156,1221,120171,8860,1,-4,1,-3,-644,-251,2020,05
2020-05-01 00:00:00,Transylvania County,41,26,590,616,27171,2107,0,-1,-2,-3,-362,-26,2020,05
2020-05-01 00:00:00,Union County,416,202,2585,2787,176872,11933,1,-4,-42,-46,-1086,-8,2020,05
2020-05-01 00:00:00,Washington County,1,2,53,55,9127,625,,0,1,1,13,3,2020,05
2020-05-01 00:00:00,Yadkin County,7,12,265,277,36408,3087,0,0,0,0,-187,-4,2020,05
2020-05-01 00:00:00,Yancey County,8,17,225,242,17569,1570,0,0,-2,-2,-62,13,2020,05
2020-02-29 00:00:00,Bladen County,6,5,164,169,27217,1859,0,1,-2,-1,-40,-10,2020,02
2020-02-29 00:00:00,Cabarrus County,268,141,2320,2461,161116,8992,0,-1,-2,-3,165,-43,2020,02
2020-02-29 00:00:00,Columbus County,1,6,262,268,43315,3006,0,0,5,5,26,-8,2020,02
2020-02-29 00:00:00,Durham County,791,513,7304,7817,199374,6086,9,-6,28,22,207,-28,2020,02
2020-02-29 00:00:00,Graham County,,3,46,49,6975,891,,0,0,0,-8,-21,2020,02
2020-02-29 00:00:00,Harnett County,52,71,1062,1133,93405,5612,2,1,8,9,280,-10,2020,02
2020-02-29 00:00:00,Hoke County,11,19,380,399,38044,2040,0,0,-6,-6,-78,7,2020,02
2020-02-29 00:00:00,Johnston County,110,145,1940,2085,156860,9480,3,4,11,15,156,29,2020,02
2020-02-29 00:00:00,Macon County,20,33,380,413,32470,2686,0,1,-9,-8,-148,19,2020,02
2020-02-29 00:00:00,New Hanover County,283,175,3192,3367,157030,7047,9,-1,7,6,105,-37,2020,02
2020-02-29 00:00:00,Perquimans County,3,8,138,146,11311,911,0,0,-1,-1,56,-7,2020,02
2020-02-29 00:00:00,Pitt County,87,77,1606,1683,112423,5160,1,1,24,25,329,10,2020,02
2020-02-29 00:00:00,Stokes County,6,16,370,386,44502,3182,0,1,-1,0,24,-8,2020,02
2020-02-29 00:00:00,Tyrrell County,,1,27,28,2791,286,,0,-1,-1,20,6,2020,02
2020-02-29 00:00:00,Washington County,1,2,54,56,9244,638,0,0,3,3,17,-12,2020,02
2020-05-01 00:00:00,Alleghany County,4,3,92,95,10603,1265,1,0,-2,-2,-84,-20,2020,05
2020-05-01 00:00:00,Cabarrus County,271,137,2282,2419,158558,8849,-5,-2,-23,-25,-949,-58,2020,05
2020-05-01 00:00:00,Caldwell County,27,34,593,627,71105,4832,-1,-2,1,-1,-80,-4,2020,05
2020-05-01 00:00:00,Catawba County,94,97,1565,1662,135925,9342,3,-1,-7,-8,-471,0,2020,05
2020-05-01 00:00:00,Chatham County,284,159,2066,2225,63522,4190,3,-2,-39,-41,-547,17,2020,05
2020-05-01 00:00:00,Duplin County,6,10,246,256,44429,3765,-1,0,-3,-3,-148,0,2020,05
2020-05-01 00:00:00,Franklin County,34,45,646,691,52248,3262,2,2,1,3,-212,-9,2020,05
2020-05-01 00:00:00,Martin County,1,5,120,125,18944,1138,0,0,1,1,-60,-21,2020,05
2020-05-01 00:00:00,McDowell County,15,23,353,376,39222,2471,-1,1,0,1,-191,-15,2020,05
2020-05-01 00:00:00,Surry County,27,27,558,585,65726,9821,0,1,-2,-1,-279,12,2020,05
2020-05-01 00:00:00,Tyrrell County,,1,23,24,2772,284,,0,-1,-1,8,-2,2020,05
2020-05-01 00:00:00,Wayne County,31,34,767,801,89113,4898,0,-1,0,-1,-210,-26,2020,05
2020-05-01 00:00:00,Wilkes County,14,14,572,586,61764,4748,0,-1,-1,-2,-252,-8,2020,05
2020-05-01 00:00:00,Wilson County,25,22,501,523,61048,3912,3,0,-2,-2,-406,-24,2020,05
2018-11-01 00:00:00,Camden County,2,6,95,101,8918,749,0,0,0,0,-22,-12,2018,11
2018-11-01 00:00:00,Columbus County,1,6,242,248,42370,2815,0,0,-3,-3,231,3,2018,11
2018-11-01 00:00:00,Davie County,8,22,436,458,37965,2930,0,0,1,1,4,15,2018,11
2018-11-01 00:00:00,Gates County,2,3,65,68,9907,769,1,0,2,2,5,12,2018,11
2018-11-01 00:00:00,Hoke County,8,18,360,378,36745,1862,0,1,-2,-1,75,19,2018,11
2018-11-01 00:00:00,Lee County,16,19,608,627,45851,2667,0,1,3,4,-12,38,2018,11
2018-11-01 00:00:00,Macon County,16,31,358,389,31328,2506,1,1,10,11,227,11,2018,11
2018-11-01 00:00:00,Martin County,1,2,117,119,18665,1094,0,0,-2,-2,12,-1,2018,11
2018-11-01 00:00:00,McDowell County,8,19,311,330,38598,2405,0,0,3,3,-23,7,2018,11
2018-11-01 00:00:00,Moore County,56,76,1642,1718,78123,9365,4,1,10,11,16,48,2018,11
2018-11-01 00:00:00,Pitt County,49,56,1488,1544,104784,4859,0,-1,19,18,115,18,2018,11
2018-11-01 00:00:00,Robeson County,6,12,478,490,83990,4231,0,0,-6,-6,191,18,2018,11
2018-11-01 00:00:00,Stokes County,4,12,345,357,42235,2968,0,0,5,5,-44,44,2018,11
2018-11-01 00:00:00,Yancey County,5,5,209,214,17232,1521,0,1,-2,-1,-1,6,2018,11
2020-02-29 00:00:00,Alexander County,8,25,297,322,34232,2744,0,1,1,2,15,0,2020,02
2020-02-29 00:00:00,Alleghany County,3,3,100,103,10873,1306,0,0,3,3,5,7,2020,02
2020-02-29 00:00:00,Anson County,3,1,89,90,19011,1439,0,0,-1,-1,57,-18,2020,02
2020-02-29 00:00:00,Caswell County,2,6,163,169,21019,1298,0,1,2,3,10,5,2020,02
2020-02-29 00:00:00,Catawba County,95,98,1590,1688,137573,9378,1,-2,0,-2,193,-182,2020,02
2020-02-29 00:00:00,Cumberland County,127,170,2569,2739,212979,8966,-6,4,10,14,-49,-43,2020,02
2020-02-29 00:00:00,Forsyth County,267,231,4899,5130,271484,13703,10,3,35,38,301,-264,2020,02
2020-02-29 00:00:00,Mecklenburg County,1927,1147,14732,15879,738399,32484,20,-7,-87,-94,1524,230,2020,02
2020-02-29 00:00:00,Mitchell County,7,7,127,134,14571,1116,0,0,0,0,9,-20,2020,02
2020-02-29 00:00:00,Stanly County,19,29,374,403,53620,4476,0,-2,-2,-4,100,-3,2020,02
2020-02-29 00:00:00,Union County,382,203,2653,2856,179438,12010,5,0,9,9,267,24,2020,02
2020-02-29 00:00:00,Wayne County,28,35,769,804,90489,4961,2,3,-21,-18,31,-23,2020,02
2020-02-29 00:00:00,Wilkes County,14,15,585,600,62670,4809,1,0,-2,-2,51,7,2020,02
2020-09-01 00:00:00,Anson County,2,1,84,85,18637,1454,0,0,2,2,43,13,2020,09
2020-09-01 00:00:00,Carteret County,64,45,770,815,57840,3940,3,0,5,5,146,42,2020,09
2020-09-01 00:00:00,Chowan County,10,3,119,122,11382,911,1,0,4,4,-5,6,2020,09
2020-09-01 00:00:00,Haywood County,48,51,694,745,53119,4152,1,2,5,7,-61,74,2020,09
2020-09-01 00:00:00,Iredell County,206,136,1956,2092,146506,10098,4,6,25,31,42,41,2020,09
2020-09-01 00:00:00,Jackson County,16,35,437,472,29494,2599,0,1,-5,-4,48,19,2020,09
2020-09-01 00:00:00,Jones County,2,3,52,55,8282,650,0,-1,1,0,-21,11,2020,09
2020-09-01 00:00:00,Lincoln County,70,64,773,837,71611,5240,1,-1,-4,-5,-74,-19,2020,09
2020-09-01 00:00:00,McDowell County,15,24,362,386,39231,2523,-2,-1,2,1,-37,14,2020,09
2020-09-01 00:00:00,Mecklenburg County,2241,1138,13933,15071,705216,33099,77,-5,100,95,667,380,2020,09
2020-09-01 00:00:00,Robeson County,11,9,534,543,88926,4543,0,3,12,15,379,24,2020,09
2020-09-01 00:00:00,Stanly County,19,29,366,395,52745,4480,0,-1,1,0,82,23,2020,09
2020-09-01 00:00:00,Wilson County,25,21,522,543,60745,4027,0,-1,10,9,18,17,2020,09
2019-10-01 00:00:00,Alleghany County,2,3,98,101,10833,1287,0,0,1,1,13,4,2019,10
2019-10-01 00:00:00,Anson County,3,1,86,87,19036,1447,0,0,-1,-1,70,6,2019,10
2019-10-01 00:00:00,Avery County,11,4,115,119,15634,1594,0,0,3,3,57,7,2019,10
2019-10-01 00:00:00,Bertie County,1,3,89,92,15947,1234,0,1,4,5,60,19,2019,10
2019-10-01 00:00:00,Carteret County,56,43,780,823,58703,3760,3,2,-4,-2,369,-66,2019,10
2019-10-01 00:00:00,Craven County,36,54,1091,1145,77553,3703,3,1,14,15,446,28,2019,10
2019-10-01 00:00:00,Lenoir County,12,16,319,335,42479,3167,0,0,-3,-3,205,14,2019,10
2019-10-01 00:00:00,McDowell County,14,21,346,367,39786,2482,1,1,9,10,75,-4,2019,10
2019-10-01 00:00:00,Person County,13,13,332,345,37156,2542,0,-1,0,-1,145,21,2019,10
2019-10-01 00:00:00,Polk County,10,16,361,377,18268,1651,1,0,1,1,-2,-7,2019,10
2019-10-01 00:00:00,Swain County,4,7,158,165,13676,1371,1,0,5,5,19,15,2019,10
2019-10-01 00:00:00,Tyrrell County,,1,27,28,2731,279,,0,0,0,57,-1,2019,10
2019-10-01 00:00:00,Washington County,,1,54,55,9239,646,,0,2,2,31,-2,2019,10
2019-05-01 00:00:00,Caldwell County,22,28,573,601,70891,4662,0,0,-1,-1,322,-29,2019,05
2019-05-01 00:00:00,Columbus County,1,5,261,266,43202,2938,0,0,4,4,63,27,2019,05
2019-05-01 00:00:00,Durham County,604,432,6814,7246,196997,5805,31,8,90,98,562,40,2019,05
2019-05-01 00:00:00,Greene County,1,2,109,111,14969,1084,0,0,4,4,48,11,2019,05
2019-05-01 00:00:00,Halifax County,7,9,255,264,42808,2053,0,1,1,2,152,10,2019,05
2019-05-01 00:00:00,Harnett County,41,70,979,1049,90690,5379,5,8,16,24,579,6,2019,05
2019-05-01 00:00:00,Henderson County,65,115,1886,2001,95476,5921,1,0,21,21,495,39,2019,05
2019-05-01 00:00:00,Iredell County,126,128,1887,2015,146691,10066,4,0,2,2,356,87,2019,05
2019-05-01 00:00:00,Jones County,1,3,52,55,8557,639,0,0,1,1,17,6,2019,05
2019-05-01 00:00:00,Randolph County,30,65,1135,1200,121459,9151,0,-1,22,21,327,-44,2019,05
2019-05-01 00:00:00,Rutherford County,15,27,533,560,54534,3749,1,0,5,5,167,35,2019,05
2019-05-01 00:00:00,Sampson County,4,11,284,295,53636,4378,2,1,4,5,172,33,2019,05
2018-10-01 00:00:00,Alexander County,5,13,275,288,33259,2480,0,-1,-2,-3,75,5,2018,10
2018-10-01 00:00:00,Ashe County,7,10,190,200,24994,2374,2,0,-2,-2,67,32,2018,10
2018-10-01 00:00:00,Beaufort County,16,8,447,455,38769,2968,0,-1,3,2,202,28,2018,10
2018-10-01 00:00:00,Carteret County,32,41,768,809,55810,3470,4,2,6,8,250,34,2018,10
2018-10-01 00:00:00,Craven County,25,33,1032,1065,74407,3459,1,4,29,33,870,39,2018,10
2018-10-01 00:00:00,Dare County,17,24,518,542,32916,2301,1,1,7,8,193,14,2018,10
2018-10-01 00:00:00,Madison County,12,9,250,259,20363,1785,3,-1,2,1,7,12,2018,10
2018-10-01 00:00:00,Pitt County,49,57,1469,1526,104669,4841,2,1,-5,-4,257,23,2018,10
2018-10-01 00:00:00,Rutherford County,11,24,508,532,52589,3584,0,0,6,6,78,35,2018,10
2018-10-01 00:00:00,Wayne County,16,29,706,735,85617,4572,1,0,5,5,376,-15,2018,10
2018-10-01 00:00:00,Wilkes County,8,10,510,520,59786,4510,0,2,2,4,107,21,2018,10
2020-10-01 00:00:00,Buncombe County,694,480,6277,6757,195890,12418,24,3,57,60,1380,101,2020,10
2020-10-01 00:00:00,Cabarrus County,310,140,2349,2489,158831,8995,12,4,30,34,902,59,2020,10
2020-10-01 00:00:00,Cleveland County,31,25,634,659,81464,5235,7,3,9,12,185,32,2020,10
2020-10-01 00:00:00,Graham County,1,2,48,50,6952,881,,-1,0,-1,38,-1,2020,10
2020-10-01 00:00:00,Lenoir County,21,17,343,360,42010,3230,4,0,2,2,349,51,2020,10
2020-10-01 00:00:00,Pasquotank County,10,20,325,345,29566,1862,0,2,6,8,224,39,2020,10
2020-10-01 00:00:00,Perquimans County,3,10,138,148,11227,938,0,0,5,5,53,13,2020,10
2020-10-01 00:00:00,Richmond County,15,8,233,241,34306,1785,1,0,4,4,39,17,2020,10
2020-10-01 00:00:00,Yadkin County,9,14,270,284,36099,3135,1,1,7,8,82,-9,2020,10
2020-10-01 00:00:00,Yancey County,7,17,232,249,17725,1596,-1,1,0,1,86,7,2020,10
2020-11-01 00:00:00,Ashe County,11,13,227,240,24989,2494,0,-1,0,-1,-84,-18,2020,11
2020-11-01 00:00:00,Cabarrus County,317,140,2368,2508,158745,9046,7,0,19,19,-86,51,2020,11
2020-11-01 00:00:00,Durham County,942,534,7408,7942,194122,6192,25,2,20,22,-361,32,2020,11
2020-11-01 00:00:00,Franklin County,43,51,686,737,52668,3399,3,0,-5,-5,-124,0,2020,11
2020-11-01 00:00:00,Haywood County,51,48,711,759,53206,4170,0,-2,3,1,-165,-9,2020,11
2020-11-01 00:00:00,Henderson County,123,120,1991,2111,94327,6041,9,1,19,20,-187,-11,2020,11
2020-11-01 00:00:00,Johnston County,145,136,2002,2138,155827,9702,2,-3,12,9,83,21,2020,11
2020-11-01 00:00:00,Lenoir County,21,19,336,355,41884,3245,0,2,-7,-5,-126,15,2020,11
2020-11-01 00:00:00,Northampton County,3,,107,107,16568,1342,0,,-2,-2,-49,13,2020,11
2020-11-01 00:00:00,Onslow County,80,85,1628,1713,125251,7076,4,0,-7,-7,-217,4,2020,11
2018-09-01 00:00:00,Beaufort County,16,9,444,453,38567,2940,,,,,,,2018,09
2018-09-01 00:00:00,Brunswick County,52,79,1840,1919,104690,4459,,,,,,,2018,09
2018-09-01 00:00:00,Cumberland County,54,131,2439,2570,206573,8061,,,,,,,2018,09
2018-09-01 00:00:00,Forsyth County,129,164,4382,4546,262935,12956,,,,,,,2018,09
2018-09-01 00:00:00,Henderson County,47,99,1772,1871,91726,5707,,,,,,,2018,09
2018-09-01 00:00:00,Pamlico County,4,6,121,127,10466,799,,,,,,,2018,09
2018-09-01 00:00:00,Pitt County,47,56,1474,1530,104412,4818,,,,,,,2018,09
2018-09-01 00:00:00,Rutherford County,11,24,502,526,52511,3549,,,,,,,2018,09
2018-09-01 00:00:00,Scotland County,1,2,162,164,23729,844,,,,,,,2018,09
2018-09-01 00:00:00,Union County,162,161,2467,2628,170142,11131,,,,,,,2018,09
2018-09-01 00:00:00,Wayne County,15,29,701,730,85241,4587,,,,,,,2018,09
2019-08-01 00:00:00,Alexander County,6,23,308,331,34010,2646,0,0,7,7,89,63,2019,08
2019-08-01 00:00:00,Bladen County,3,3,168,171,27197,1878,0,0,1,1,31,14,2019,08
2019-08-01 00:00:00,Caswell County,2,6,153,159,20930,1260,0,0,1,1,71,7,2019,08
2019-08-01 00:00:00,Clay County,3,11,167,178,9890,834,-1,0,0,0,-2,2,2019,08
2019-08-01 00:00:00,Dare County,29,33,516,549,33977,2428,1,1,-7,-6,42,6,2019,08
2019-08-01 00:00:00,Durham County,676,454,6989,7443,197494,5898,19,11,51,62,689,43,2019,08
2019-08-01 00:00:00,Edgecombe County,6,7,208,215,35998,1635,0,0,4,4,97,-1,2019,08
2019-08-01 00:00:00,Franklin County,21,35,634,669,51481,3183,4,-1,9,8,202,31,2019,08
2019-08-01 00:00:00,Halifax County,9,9,260,269,42654,2046,0,0,7,7,-54,-8,2019,08
2019-08-01 00:00:00,New Hanover County,232,166,3158,3324,155622,6910,1,3,10,13,526,46,2019,08
2019-08-01 00:00:00,Pitt County,70,74,1550,1624,110724,5115,2,1,16,17,490,37,2019,08
2019-08-01 00:00:00,Yancey County,7,15,226,241,17764,1589,1,1,1,2,-44,26,2019,08
2019-12-01 00:00:00,Chatham County,260,161,2083,2244,63924,4175,10,2,35,37,257,18,2019,12
2019-12-01 00:00:00,Currituck County,11,11,298,309,24177,2259,2,2,5,7,168,28,2019,12
2019-12-01 00:00:00,Davidson County,39,84,1253,1337,139493,19060,1,0,11,11,218,40,2019,12
2019-12-01 00:00:00,Graham County,,3,48,51,6957,898,,1,0,1,29,-14,2019,12
2019-12-01 00:00:00,Guilford County,487,350,7019,7369,358436,20662,9,2,33,35,215,-4,2019,12
2019-12-01 00:00:00,Madison County,14,17,293,310,20885,1919,2,0,-2,-2,-9,-8,2019,12
2019-12-01 00:00:00,Northampton County,2,,98,98,16646,1304,0,,-2,-2,35,13,2019,12
2019-12-01 00:00:00,Onslow County,47,96,1548,1644,126663,6810,2,1,12,13,-49,-12,2019,12
2019-12-01 00:00:00,Perquimans County,3,8,139,147,11208,933,0,1,3,4,2,-9,2019,12
2019-12-01 00:00:00,Rockingham County,16,40,610,650,77887,4767,0,0,-6,-6,58,-29,2019,12
2019-12-01 00:00:00,Swain County,4,7,162,169,13735,1368,0,0,3,3,122,8,2019,12
2019-04-01 00:00:00,Alleghany County,2,4,94,98,10698,1251,0,0,0,0,30,-6,2019,04
2019-04-01 00:00:00,Brunswick County,91,91,1924,2015,110891,4772,18,1,20,21,747,76,2019,04
2019-04-01 00:00:00,Cleveland County,15,21,590,611,80257,4934,2,1,4,5,400,23,2019,04
2019-04-01 00:00:00,Davie County,12,24,449,473,38875,3046,0,1,6,7,70,36,2019,04
2019-04-01 00:00:00,Durham County,573,424,6724,7148,196435,5765,16,10,38,48,717,19,2019,04
2019-04-01 00:00:00,Granville County,21,34,496,530,47715,2520,3,2,4,6,172,22,2019,04
2019-04-01 00:00:00,Harnett County,36,62,963,1025,90111,5373,2,3,-3,0,543,17,2019,04
2019-04-01 00:00:00,Hoke County,8,20,370,390,37633,1914,1,1,-3,-2,57,16,2019,04
2019-04-01 00:00:00,Scotland County,2,4,167,171,24432,858,-1,0,-2,-2,-69,11,2019,04
2019-04-01 00:00:00,Washington County,,1,52,53,9259,625,,0,0,0,-4,1,2019,04
2019-04-01 00:00:00,Watauga County,31,28,540,568,36140,2834,4,2,5,7,212,40,2019,04
2020-08-01 00:00:00,Beaufort County,21,14,474,488,38853,3148,0,1,5,6,-70,6,2020,08
2020-08-01 00:00:00,Chatham County,306,166,2073,2239,63238,4201,4,7,23,30,-13,25,2020,08
2020-08-01 00:00:00,Davidson County,43,78,1275,1353,137397,18689,1,1,3,4,-151,46,2020,08
2020-08-01 00:00:00,Forsyth County,301,242,4803,5045,264267,13572,4,8,6,14,-106,88,2020,08
2020-08-01 00:00:00,Henderson County,104,112,1951,2063,94165,5989,7,-3,11,8,-117,2,2020,08
2020-08-01 00:00:00,Hyde County,3,,26,26,3562,506,0,,1,1,-3,8,2020,08
2020-08-01 00:00:00,Mitchell County,7,7,130,137,14175,1119,0,0,3,3,-7,4,2020,08
2020-08-01 00:00:00,Northampton County,2,,102,102,16556,1309,0,,1,1,-63,13,2020,08
2020-08-01 00:00:00,Pitt County,103,75,1610,1685,111795,5187,3,3,3,6,61,38,2020,08
2020-08-01 00:00:00,Tyrrell County,,1,21,22,2709,297,,0,-1,-1,-37,7,2020,08
2020-08-01 00:00:00,Wilson County,25,22,512,534,60716,4010,0,0,3,3,-156,-14,2020,08
2019-06-01 00:00:00,Alexander County,6,21,298,319,33942,2574,1,1,1,2,-53,2,2019,06
2019-06-01 00:00:00,Alleghany County,2,4,97,101,10711,1267,0,0,1,1,-16,12,2019,06
2019-06-01 00:00:00,Brunswick County,97,87,1942,2029,111801,4789,1,-1,-2,-3,244,26,2019,06
2019-06-01 00:00:00,Burke County,24,32,690,722,72766,4278,-1,0,8,8,-91,26,2019,06
2019-06-01 00:00:00,Cleveland County,18,24,575,599,80613,4944,3,2,-10,-8,70,0,2019,06
2019-06-01 00:00:00,Craven County,32,52,1057,1109,77290,3563,0,2,-1,1,-164,-3,2019,06
2019-06-01 00:00:00,Gates County,3,5,68,73,10004,798,0,1,3,4,-3,-3,2019,06
2019-06-01 00:00:00,Hoke County,9,19,365,384,37686,1951,0,1,-7,-6,-126,21,2019,06
2019-06-01 00:00:00,Lee County,25,27,637,664,46731,2677,1,1,10,11,-149,-7,2019,06
2019-06-01 00:00:00,Montgomery County,5,9,191,200,22697,1597,0,0,-2,-2,-17,3,2019,06
2019-06-01 00:00:00,Sampson County,6,11,280,291,53493,4416,2,0,-4,-4,-143,38,2019,06
2019-07-01 00:00:00,Alamance County,99,92,1725,1817,128278,6739,2,-4,7,3,395,33,2019,07
2019-07-01 00:00:00,Ashe County,9,13,195,208,25486,2426,-1,0,0,0,-16,-10,2019,07
2019-07-01 00:00:00,Beaufort County,18,13,449,462,39405,3081,2,0,-1,-1,62,3,2019,07
2019-07-01 00:00:00,Cabarrus County,188,137,2299,2436,158248,8751,11,2,8,10,338,40,2019,07
2019-07-01 00:00:00,Catawba County,77,92,1561,1653,135650,9338,6,-1,14,13,439,73,2019,07
2019-07-01 00:00:00,Chowan County,6,4,128,132,11354,952,0,0,-2,-2,-1,13,2019,07
2019-07-01 00:00:00,Johnston County,83,138,1891,2029,153690,9113,8,0,15,15,818,34,2019,07
2019-07-01 00:00:00,Madison County,14,15,295,310,20954,1890,-1,0,-1,-1,18,5,2019,07
2019-07-01 00:00:00,Pamlico County,6,6,134,140,10830,869,1,0,5,5,46,1,2019,07
